id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C29041120013183590,SF11E139978,46.393,-115.446,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29041320013183590,SF11E147377,46.243,-114.997,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29048020013183590,SF11E139978,46.457,-115.516,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29048120013183590,SF11E139964,46.306,-115.631,WF,48.19047607,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29048520013183590,SF11E143632,46.028,-115.274,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29048720013183590,SF11E143632,46.094,-115.532,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29055320013183590,SF11E139740,48.919,-116.555,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29055520013183590,SF11E145519,46.874,-115.35,WF,45.99999989,201508250000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29678820013183360,SF11E145519,46.841,-115.328,WF,91.99999977,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29679820013183360,SF11E145665,46.451,-115.37,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29680020013183360,SF11E145749,46.508,-115.395,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29681220013183360,SF11E138022,47.675,-115.805,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29681820013183360,SF11E138069,47.792,-116.06,WF,137.9999997,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29682420013183360,SF11E131709,47.969,-116.15,WF,91.99999977,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29682520013183360,SF11E138069,47.787,-116.117,WF,321.9999992,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29682820013183360,SF11E138069,47.758,-116.195,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29703320013183360,SF11E139978,46.388,-115.503,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29703620013183360,SF11E143632,46.077,-115.5,WF,91.99999977,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29703720013183360,SF11E143632,46.039,-115.478,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29704120013183360,SF11E143632,46.053,-115.437,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29704420013183360,SF11E147377,46.234,-114.995,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29713320013183360,SF11E139964,46.296,-115.629,WF,48.19047607,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29718520013183360,SF11E139740,48.903,-116.514,WF,137.9999997,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29722520013183360,SF11E131709,48.006,-116.128,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29723520013183360,SF11E138069,47.789,-116.186,WF,45.99999989,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29723620013183360,SF11E149535,46.993,-115.73,WF,139.1311472,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29723720013183360,SF11E139964,46.214,-115.642,WF,48.19047607,201508260000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30250220013183130,SF11E147377,46.224,-114.827,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30250820013183130,SF11E147377,46.208,-114.954,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30252020013183130,SF11E149529,46.063,-115.108,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30252420013183130,SF11E139618,47.214,-115.357,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30252920013183130,SF11E145519,46.816,-115.331,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30253220013183130,SF11E145519,46.834,-115.349,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30253620013183130,SF11E145519,46.878,-115.37,WF,137.9999997,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30254320013183130,SF11E145519,46.861,-115.376,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30254520013183130,SF11E143632,45.982,-115.222,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30254820013183130,SF11E143632,46.022,-115.259,WF,321.9999992,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30255020013183130,SF11E145519,46.957,-115.458,WF,781.9999981,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30255420013183130,SF11E143632,46.066,-115.303,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30255820013183130,SF11E143632,45.984,-115.316,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30256020013183130,SF11E143632,46.092,-115.344,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30256220013183130,SF11E143632,46.015,-115.365,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30256320013183130,SF11E143632,46.089,-115.38,WF,91.99999977,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30257020013183130,SF11E143632,46.07,-115.47,WF,2115.999995,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30257420013183130,SF11E143632,46.064,-115.425,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30257620013183130,SF11E139978,46.468,-115.504,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30258020013183130,SF11E147483,46.308,-115.501,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30258120013183130,SF11E147483,46.327,-115.505,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30258620013183130,SF11E149535,46.928,-115.671,WF,278.2622944,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30258920013183130,SF11E147452,47.063,-115.695,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30259120013183130,SF11E149535,46.997,-115.728,WF,1391.311472,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30259820013183130,SF11E139964,46.267,-115.609,WF,48.19047607,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30259920013183130,SF11E139964,46.301,-115.629,WF,433.7142846,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30260020013183130,SF11E139964,46.341,-115.624,WF,144.5714282,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30260120013183130,SF11E139964,46.256,-115.622,WF,48.19047607,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30260220013183130,SF11E139964,46.227,-115.659,WF,240.9523804,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30260620013183130,SF11E136474,45.909,-115.683,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30260720013183130,SF11E138069,47.815,-116.095,WF,367.9999991,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30261120013183130,SF11E141549,46.153,-115.769,WF,229.9999994,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30262620013183130,SF11E139740,48.889,-116.556,WF,137.9999997,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30263020013183130,SF11E138834,47.692,-116.463,WF,45.99999989,201508270000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30713620013182900,SF11E147377,46.271,-114.915,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30716120013182900,SF11E145519,46.864,-115.348,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30716620013182900,SF11E145519,46.929,-115.404,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30717020013182900,SF11E143632,46.019,-115.253,WF,137.9999997,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30718920013182900,SF11E143632,46.022,-115.388,WF,91.99999977,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719020013182900,SF11E139978,46.481,-115.477,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719320013182900,SF11E143632,46.015,-115.416,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719420013182900,SF11E143632,46.049,-115.429,WF,137.9999997,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719520013182900,SF11E143632,46.033,-115.434,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719720013182900,SF11E143632,46.071,-115.455,WF,91.99999977,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30719920013182900,SF11E143632,46.055,-115.473,WF,321.9999992,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30720020013182900,SF11E143632,46.08,-115.472,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30720320013182900,SF11E138022,47.67,-115.804,WF,137.9999997,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30720420013182900,SF11E138022,47.712,-115.816,WF,229.9999994,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30720820013182900,SF11E143632,46.061,-115.511,WF,91.99999977,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30721520013182900,SF11E139964,46.244,-115.597,WF,96.38095214,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30721720013182900,SF11E139978,46.425,-115.641,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30722220013182900,SF11E136474,45.899,-115.681,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30722320013182900,SF11E136474,45.919,-115.685,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30722420013182900,SF11E138069,47.83,-116.076,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30722720013182900,SF11E138069,47.809,-116.086,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30723420013182900,SF11E138069,47.824,-116.134,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30724120013182900,SF11E138069,47.777,-116.213,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30724220013182900,SF11E139740,48.895,-116.489,WF,45.99999989,201508280000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31097520013182670,SF11E147377,46.279,-114.932,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31098320013182670,SF11E147377,46.242,-115.011,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31098720013182670,SF11E147377,46.243,-115.055,WF,91.99999977,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31101020013182670,SF11E143632,45.926,-115.183,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31101120013182670,SF11E145519,46.873,-115.364,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31101720013182670,SF11E143632,45.982,-115.222,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31102720013182670,SF11E145519,46.928,-115.482,WF,137.9999997,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31103520013182670,SF11E143632,45.952,-115.332,WF,45.99999989,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31104420013182670,SF11E149535,47.052,-115.59,WF,46.37704907,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31106320013182670,SF11E149535,46.996,-115.718,WF,92.75409813,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31107120013182670,SF11E141549,46.128,-115.755,WF,183.9999995,201508290000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31402820013182440,SF11E143632,45.923,-115.211,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31403020013182440,SF11E143632,45.982,-115.222,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31403920013182440,SF11E145519,46.936,-115.435,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31404620013182440,SF11E143632,46.055,-115.308,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31405520013182440,SF11E143632,46.027,-115.384,WF,137.9999997,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31406520013182440,SF11E143632,46.044,-115.421,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31406620013182440,SF11E139978,46.468,-115.504,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407120013182440,SF11E143632,46.05,-115.466,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407220013182440,SF11E143632,46.084,-115.48,WF,91.99999977,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407420013182440,SF11E149535,46.977,-115.648,WF,46.37704907,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407520013182440,SF11E149535,46.996,-115.652,WF,46.37704907,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407620013182440,SF11E143632,46.068,-115.484,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31407820013182440,SF11E149535,46.936,-115.662,WF,92.75409813,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31408420013182440,SF11E143632,46.076,-115.514,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31408920013182440,SF11E149535,46.94,-115.714,WF,46.37704907,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31409120013182440,SF11E139978,46.432,-115.671,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31409220013182440,SF11E150147,47.076,-115.822,WF,91.99999977,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31409820013182440,SF11E141549,46.161,-115.776,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31410120013182440,SF11E139676,47.204,-116.003,WF,47.58620678,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31410220013182440,SF11E150087,46.966,-115.969,WF,45.99999989,201508300000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31561520013182210,SF11E149535,46.961,-115.704,WF,46.37704907,201508310000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C31561620013182210,SF11E149535,46.983,-115.723,WF,139.1311472,201508310000Z,ID,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C24770620013186120,SF11E133673,48.703,-114.733,WF,45.99999989,201508140000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C24773020013186120,SF11E143590,48.211,-115.766,WF,46.25205468,201508140000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C24773620013186120,SF11E143590,48.163,-115.846,WF,46.25205468,201508140000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C24773920013186120,SF11E143590,48.09,-115.876,WF,46.25205468,201508140000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C24774120013186120,SF11E143590,48.113,-115.956,WF,46.25205468,201508140000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25193720013185890,SF11E132885,48.648,-115.918,WF,47.53333322,201508150000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25194020013185890,SF11E143590,48.113,-115.851,WF,46.25205468,201508150000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25515820013185660,SF11E143590,48.135,-115.72,WF,46.25205468,201508160000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25516420013185660,SF11E143590,48.104,-115.834,WF,46.25205468,201508160000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25516920013185660,SF11E143590,48.044,-115.836,WF,46.25205468,201508160000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25517320013185660,SF11E143590,48.131,-115.87,WF,46.25205468,201508160000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25775520013185430,SF11E143590,48.104,-115.834,WF,46.25205468,201508170000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25775620013185430,SF11E143590,48.113,-115.851,WF,46.25205468,201508170000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C25775920013185430,SF11E132885,48.643,-115.978,WF,47.53333322,201508170000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26103320013185200,SF11E143590,48.278,-115.69,WF,46.25205468,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26104220013185200,SF11E132885,48.668,-115.923,WF,47.53333322,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26104520013185200,SF11E143590,48.094,-115.832,WF,46.25205468,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26104920013185200,SF11E143590,48.111,-115.865,WF,185.0082187,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26105520013185200,SF11E143590,48.107,-115.91,WF,92.50410936,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26105620013185200,SF11E143590,48.166,-115.922,WF,46.25205468,201508180000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26666320013184970,SF11E143590,48.288,-115.692,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26666620013184970,SF11E143590,48.135,-115.72,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26667220013184970,SF11E143590,48.08,-115.769,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26668120013184970,SF11E143590,48.066,-115.811,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26668520013184970,SF11E143590,48.104,-115.834,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26668920013184970,SF11E143590,48.115,-115.866,WF,138.756164,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C26669820013184970,SF11E143590,48.156,-115.92,WF,46.25205468,201508190000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27147620013184740,SF11E138022,47.779,-115.767,WF,229.9999994,201508200000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27147920013184740,SF11E143590,48.108,-115.895,WF,46.25205468,201508200000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27538720013184510,SF11E143590,48.18,-115.783,WF,92.50410936,201508210000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27539620013184510,SF11E143590,48.147,-115.858,WF,92.50410936,201508210000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27539720013184510,SF11E143590,48.172,-115.863,WF,92.50410936,201508210000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C27539920013184510,SF11E143590,48.111,-115.866,WF,46.25205468,201508210000Z,MT,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
