id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C29736620013183360,SF11E143067,48.369,-119.656,WF,199.9685934,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29736720013183360,SF11E143067,48.327,-119.432,WF,170.5711852,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29736820013183360,SF11E143067,48.458,-119.309,WF,78.4627452,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29736920013183360,SF11E143067,48.3,-119.242,WF,39.2313726,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29737420013183360,SF11E143152,47.712,-123.814,WF,82.79411775,201508260000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C29738720013183360,SF11E143088,48.799,-117.244,WF,1.956521725,201508260000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C29738820013183360,SF11E143067,48.604,-119.723,WF,45.99277648,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29738920013183360,SF11E143067,48.526,-119.213,WF,39.2313726,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29739020013183360,SF11E143067,48.313,-118.882,WF,68.21632145,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29739120013183360,SF11E143067,48.318,-119.005,WF,68.21632145,201508260000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29739220013183360,SF11E143067,48.503,-119.801,WF,69.98900768,201508260000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C30264020013183130,SF11E129721,48.535,-117.075,WF,102.3229816,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30264120013183130,SF11E129721,48.474,-117.076,WF,51.16149078,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30264220013183130,SF11E129721,48.52,-117.102,WF,869.745341,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30264320013183130,SF11E145486,48.916,-117.211,WF,184,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30264420013183130,SF11E143088,48.79,-117.188,WF,3.913043492,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30264520013183130,SF11E129721,48.517,-117.146,WF,153.4844723,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30264620013183130,SF11E129721,48.489,-117.173,WF,1023.229813,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30264720013183130,SF11E143088,48.73,-117.235,WF,80.88888905,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30264820013183130,SF11E129721,48.522,-117.193,WF,255.8074528,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30264920013183130,SF11E129721,48.446,-117.215,WF,306.9689435,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30265620013183130,SF11E148739,48.794,-118.175,WF,498.9227181,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30265720013183130,SF11E131449,48.078,-118.054,WF,4017.565217,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30265820013183130,SF11E131449,48.132,-118.004,WF,61.80869579,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30265920013183130,SF11E131449,48.152,-118.009,WF,618.0869565,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266020013183130,SF11E148739,48.819,-118.179,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266220013183130,SF11E131773,46.034,-117.54,WF,1190.257667,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266320013183130,SF11E131449,47.996,-118.008,WF,123.6173916,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266420013183130,SF11E131449,48.021,-118.007,WF,61.80869579,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266520013183130,SF11E131449,48.124,-118.032,WF,123.6173916,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30266620013183130,SF11E148739,48.721,-118.192,WF,285.0986969,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30266820013183130,SF11E148739,48.784,-118.216,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30267220013183130,SF11E131449,47.971,-118.049,WF,1421.599999,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30267320013183130,SF11E148739,48.763,-118.226,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30267520013183130,SF11E148739,48.781,-118.245,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30267820013183130,SF11E148739,48.887,-118.288,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30268320013183130,SF11E131773,46.039,-117.613,WF,1530.331287,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30268420013183130,SF11E131773,46.099,-117.615,WF,170.0368101,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30268520013183130,SF11E131449,48.032,-118.092,WF,123.6173916,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30268620013183130,SF11E148739,48.905,-118.308,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30268720013183130,SF11E148739,48.926,-118.338,WF,498.9227181,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30269020013183130,SF11E131773,46.113,-117.643,WF,850.1840467,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30269220013183130,SF11E148739,48.833,-118.32,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30269320013183130,SF11E148739,48.872,-118.33,WF,71.27467424,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30269420013183130,SF11E148739,48.901,-118.338,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30269720013183130,SF11E131773,46.044,-117.66,WF,680.1472403,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30269820013183130,SF11E131773,46.122,-117.679,WF,340.0736202,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30269920013183130,SF11E148739,48.849,-118.355,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270020013183130,SF11E148739,48.878,-118.363,WF,142.5493485,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30270120013183130,SF11E131773,46.077,-117.701,WF,680.1472403,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30270220013183130,SF11E131449,47.932,-118.15,WF,370.8521734,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270320013183130,SF11E148739,48.647,-118.328,WF,285.0986969,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270420013183130,SF11E148739,48.792,-118.374,WF,356.3733696,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270520013183130,SF11E131773,46.05,-117.691,WF,170.0368101,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270620013183130,SF11E148739,48.76,-118.372,WF,285.0986969,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30270720013183130,SF11E148739,48.952,-118.428,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30271020013183130,SF11E148739,48.646,-118.363,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30271120013183130,SF11E131773,46.07,-117.761,WF,1870.404907,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30271220013183130,SF11E131773,46.104,-117.747,WF,170.0368101,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30271320013183130,SF11E148739,48.752,-118.406,WF,71.27467424,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30271520013183130,SF11E131773,46.033,-117.756,WF,850.1840467,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30271620013183130,SF11E148739,48.746,-118.465,WF,71.27467424,201508270000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C30271920013183130,SF11E148739,48.741,-118.499,WF,427.6480439,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272020013183130,SF11E143067,48.485,-118.753,WF,136.4326429,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272120013183130,SF11E143067,48.425,-118.761,WF,204.6489643,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272220013183130,SF11E143067,48.448,-118.767,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272320013183130,SF11E143067,48.371,-118.801,WF,2592.220209,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272420013183130,SF11E143067,48.499,-118.803,WF,136.4326429,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272520013183130,SF11E143067,48.554,-118.81,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272620013183130,SF11E143067,48.607,-118.832,WF,136.4326429,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272720013183130,SF11E143067,48.533,-118.82,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272820013183130,SF11E143067,48.28,-118.801,WF,2796.869172,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30272920013183130,SF11E143067,48.567,-118.889,WF,1500.759067,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273020013183130,SF11E143067,48.529,-118.849,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273120013183130,SF11E143067,48.549,-118.855,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273220013183130,SF11E143067,48.477,-118.866,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273320013183130,SF11E143067,48.335,-118.866,WF,136.4326429,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273420013183130,SF11E143067,48.424,-118.882,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273520013183130,SF11E143067,48.305,-118.89,WF,204.6489643,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273620013183130,SF11E143067,48.47,-118.924,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273720013183130,SF11E143067,48.399,-118.921,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273820013183130,SF11E143067,48.27,-118.901,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30273920013183130,SF11E143067,48.446,-118.949,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274020013183130,SF11E143067,48.245,-118.924,WF,613.9468915,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274120013183130,SF11E143067,48.34,-118.995,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274220013183130,SF11E143067,48.487,-119.065,WF,1773.624353,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274320013183130,SF11E143067,48.332,-119.016,WF,136.4326429,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274420013183130,SF11E143067,48.345,-119.083,WF,5798.387308,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274520013183130,SF11E143067,48.534,-119.064,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274720013183130,SF11E143067,48.29,-119.042,WF,204.6489643,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274820013183130,SF11E143067,48.354,-119.045,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30274920013183130,SF11E143067,48.272,-119.053,WF,68.21632145,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275020013183130,SF11E143067,48.606,-119.22,WF,39.2313726,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275120013183130,SF11E143067,48.528,-119.224,WF,235.3882347,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275220013183130,SF11E143067,48.571,-119.245,WF,353.0823525,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275320013183130,SF11E143067,48.462,-119.262,WF,588.4705873,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275420013183130,SF11E143067,48.346,-119.194,WF,39.2313726,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275520013183130,SF11E143067,48.502,-119.237,WF,156.9254904,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275620013183130,SF11E143067,48.59,-119.262,WF,39.2313726,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275720013183130,SF11E143067,48.426,-119.247,WF,235.3882347,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275820013183130,SF11E143067,48.309,-119.234,WF,627.7019599,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30275920013183130,SF11E143067,48.351,-119.234,WF,78.4627452,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30276120013183130,SF11E143067,48.679,-119.718,WF,505.9205403,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30276220013183130,SF11E143067,48.606,-119.708,WF,45.99277648,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30276320013183130,SF11E143067,48.409,-119.698,WF,139.9780154,201508270000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C30276420013183130,SF11E143067,48.462,-119.75,WF,769.8790825,201508270000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C30276520013183130,SF11E143067,48.509,-119.764,WF,559.9120605,201508270000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C30276820013183130,SF11E143067,48.45,-119.816,WF,45.99277648,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30277020013183130,SF11E143067,48.443,-119.872,WF,1011.84108,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30277820013183130,SF11E139677,48.026,-119.966,WF,71.52885066,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30277920013183130,SF11E139677,48.022,-120.071,WF,71.52885066,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278020013183130,SF11E139677,48.114,-120.143,WF,71.52885066,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278120013183130,SF11E139677,48.063,-120.144,WF,71.52885066,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278220013183130,SF11E139677,48.103,-120.194,WF,429.1731024,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278320013183130,SF11E139677,48.084,-120.218,WF,143.0577013,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278420013183130,SF11E139677,47.978,-120.255,WF,71.52885066,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278520013183130,SF11E139677,47.963,-120.275,WF,572.2308037,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278620013183130,SF11E147393,46.727,-120.057,AG,200,201508270000Z,WA,0,0,0,0,0,0,0.03,0.86,0,2.7,0.15,0,66
SF11C30278720013183130,SF11E118256,48.091,-120.541,WF,186.7317698,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30278820013183130,SF11E147409,46.678,-120.191,AG,200,201508270000Z,WA,0,0,0,0,0,0,0.03,0.86,0,2.7,0.15,0,66
SF11C30278920013183130,SF11E118256,48.261,-120.672,WF,74.69270823,201508270000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C30279020013183130,SF11E118256,47.981,-120.625,WF,858.9661423,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30279120013183130,SF11E118256,48.01,-120.619,WF,74.69270823,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30279220013183130,SF11E118256,48.04,-120.621,WF,37.34635412,201508270000Z,WA,0.5,1,2,6.3,3.9,0.3,1,0.26,10.5,4.2,0.04,5.85,59
SF11C30279320013183130,SF11E118256,48.116,-120.659,WF,37.34635412,201508270000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C30279420013183130,SF11E118256,48.169,-120.72,WF,37.34635412,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30279520013183130,SF11E118256,48.019,-120.705,WF,224.0781239,201508270000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C30279620013183130,SF11E118256,48.108,-120.717,WF,37.34635412,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30279720013183130,SF11E118256,48.112,-120.764,WF,149.3854165,201508270000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C30279820013183130,SF11E118256,48.198,-120.805,WF,37.34635412,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30279920013183130,SF11E147443,48.428,-120.937,WF,19.71888115,201508270000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C30280020013183130,SF11E140011,48.823,-121.061,WF,72.63486331,201508270000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C30280120013183130,SF11E140011,48.859,-121.088,WF,72.63486331,201508270000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C30280220013183130,SF11E138408,48.724,-121.183,WF,70.77243139,201508270000Z,WA,0.3,0.4,0.9,1.1,0,0,0,0,0.1,1.3,0,2.33,319
SF11C30280320013183130,SF11E145082,48.241,-121.056,WF,31.8,201508270000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C30280420013183130,SF11E138408,48.652,-121.268,WF,141.5448628,201508270000Z,WA,1.3,1,1,5,35,5,0.72,0.22,17,6,0.13,25.78,10
SF11C30280620013183130,SF11E147569,45.89,-120.68,WF,100,201508270000Z,WA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C30280820013183130,SF11E141672,48.187,-121.607,WF,16.66666667,201508270000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C30281320013183130,SF11E125404,46.246,-121.239,WF,39.50848717,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30281520013183130,SF11E125404,46.213,-121.258,WF,39.50848717,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30281620013183130,SF11E125404,46.248,-121.29,WF,829.6782289,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30281720013183130,SF11E125404,46.184,-121.285,WF,158.0339487,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30281820013183130,SF11E125404,46.209,-121.286,WF,39.50848717,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30281920013183130,SF11E125404,46.176,-121.305,WF,39.50848717,201508270000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30282020013183130,SF11E125404,46.23,-121.34,WF,474.1018452,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30282120013183130,SF11E125404,46.273,-121.335,WF,39.50848717,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C30282320013183130,SF11E125404,46.193,-121.325,WF,39.50848717,201508270000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
